"UF";"Município";"Ano";"Transferência";"Valor Consolidado";"Código IBGE";"Código SIAFI"
"AC";"Mâncio Lima";"2023";"Royalties - CFEM";"R$729,60";"1200336";"109"
"AC";"Mâncio Lima";"2023";"Royalties - FEP";"R$391.117,20";"1200336";"109"
"AC";"Mâncio Lima";"2024";"LC 176/2020 (ADO25)";"R$8.679,72";"1200336";"109"
"AC";"Mâncio Lima";"2024";"Royalties - CFEM";"R$1.627,00";"1200336";"109"
"AC";"Mâncio Lima";"2024";"Royalties - FEP";"R$418.695,06";"1200336";"109"
"AC";"Mâncio Lima";"2025";"LC 176/2020 (ADO25)";"R$12.878,40";"1200336";"109"
"AC";"Mâncio Lima";"2025";"Royalties - CFEM";"R$2.968,61";"1200336";"109"
"AC";"Mâncio Lima";"2025";"Royalties - FEP";"R$435.366,20";"1200336";"109"
"AC";"Mâncio Lima";"2026";"LC 176/2020 (ADO25)";"R$9.909,69";"1200336";"109"
"AC";"Mâncio Lima";"2026";"Royalties - CFEM";"R$695,08";"1200336";"109"
"AC";"Mâncio Lima";"2026";"Royalties - FEP";"R$313.713,65";"1200336";"109"
"AC";"Manoel Urbano";"2016";"FEX";"R$10.760,25";"1200344";"155"
"AC";"Manoel Urbano";"2016";"Royalties - FEP";"R$44.076,34";"1200344";"155"
"AC";"Manoel Urbano";"2017";"FEX";"R$1.554,98";"1200344";"155"
"AC";"Manoel Urbano";"2017";"Royalties - FEP";"R$56.136,83";"1200344";"155"
"AC";"Manoel Urbano";"2018";"Royalties - FEP";"R$86.200,85";"1200344";"155"
"AC";"Manoel Urbano";"2019";"Cessão Onerosa - PBAM";"R$293.120,71";"1200344";"155"
"AC";"Manoel Urbano";"2019";"Royalties - FEP";"R$86.373,92";"1200344";"155"
"AC";"Manoel Urbano";"2020";"AFM/AFE - AUX";"R$444.331,30";"1200344";"155"
"AC";"Manoel Urbano";"2020";"FEX";"R$0,00";"1200344";"155"
"AC";"Manoel Urbano";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO I";"R$137.180,67";"1200344";"155"
"AC";"Manoel Urbano";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO II";"R$1.440.229,62";"1200344";"155"
"AC";"Manoel Urbano";"2020";"Royalties - FEP";"R$85.420,85";"1200344";"155"
"AC";"Manoel Urbano";"2021";"LC 176/2020 (ADO25)";"R$16.118,97";"1200344";"155"
"AC";"Manoel Urbano";"2021";"Royalties - FEP";"R$138.489,62";"1200344";"155"
"AC";"Manoel Urbano";"2022";"Cessão Onerosa - PBAM";"R$97.548,63";"1200344";"155"
"AC";"Manoel Urbano";"2022";"LC 176/2020 (ADO25)";"R$6.419,52";"1200344";"155"
"AC";"Manoel Urbano";"2022";"Royalties - FEP";"R$216.461,75";"1200344";"155"
"AC";"Manoel Urbano";"2023";"AFM/AFE - AUX";"R$298.527,08";"1200344";"155"
"AC";"Manoel Urbano";"2023";"LC 176/2020 (ADO25)";"R$6.379,20";"1200344";"155"
"AC";"Manoel Urbano";"2023";"Royalties - FEP";"R$233.173,85";"1200344";"155"
"AC";"Manoel Urbano";"2024";"LC 176/2020 (ADO25)";"R$7.105,44";"1200344";"155"
"AC";"Manoel Urbano";"2024";"Royalties - FEP";"R$279.130,01";"1200344";"155"
"AC";"Manoel Urbano";"2025";"LC 176/2020 (ADO25)";"R$10.514,04";"1200344";"155"
"AC";"Manoel Urbano";"2025";"Royalties - FEP";"R$290.244,15";"1200344";"155"
"AC";"Manoel Urbano";"2026";"LC 176/2020 (ADO25)";"R$7.801,99";"1200344";"155"
"AC";"Manoel Urbano";"2026";"Royalties - FEP";"R$209.142,44";"1200344";"155"
"AC";"Marechal Thaumaturgo";"2016";"FEX";"R$11.792,04";"1200351";"655"
"AC";"Marechal Thaumaturgo";"2016";"Royalties - FEP";"R$73.460,56";"1200351";"655"
"AC";"Marechal Thaumaturgo";"2017";"FEX";"R$1.704,09";"1200351";"655"
"AC";"Marechal Thaumaturgo";"2017";"Royalties - FEP";"R$112.273,68";"1200351";"655"
"AC";"Marechal Thaumaturgo";"2018";"Royalties - FEP";"R$172.401,74";"1200351";"655"
"AC";"Marechal Thaumaturgo";"2019";"Cessão Onerosa - PBAM";"R$586.241,43";"1200351";"655"
"AC";"Marechal Thaumaturgo";"2019";"Royalties - FEP";"R$172.747,78";"1200351";"655"
"AC";"Marechal Thaumaturgo";"2020";"AFM/AFE - AUX";"R$888.662,59";"1200351";"655"
"AC";"Marechal Thaumaturgo";"2020";"FEX";"R$0,00";"1200351";"655"
"AC";"Marechal Thaumaturgo";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO I";"R$274.299,70";"1200351";"655"
"AC";"Marechal Thaumaturgo";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO II";"R$2.879.776,86";"1200351";"655"
"AC";"Marechal Thaumaturgo";"2020";"Royalties - FEP";"R$170.841,69";"1200351";"655"
"AC";"Marechal Thaumaturgo";"2021";"Royalties - FEP";"R$276.979,31";"1200351";"655"
"AC";"Marechal Thaumaturgo";"2022";"Cessão Onerosa - PBAM";"R$182.258,24";"1200351";"655"
"AC";"Marechal Thaumaturgo";"2022";"Royalties - FEP";"R$432.923,48";"1200351";"655"
"AC";"Marechal Thaumaturgo";"2023";"AFM/AFE - AUX";"R$447.790,60";"1200351";"655"
"AC";"Marechal Thaumaturgo";"2023";"Royalties - FEP";"R$387.241,05";"1200351";"655"
"AC";"Marechal Thaumaturgo";"2024";"Royalties - FEP";"R$418.695,06";"1200351";"655"
"AC";"Marechal Thaumaturgo";"2025";"Royalties - FEP";"R$435.366,20";"1200351";"655"
"AC";"Marechal Thaumaturgo";"2026";"Royalties - FEP";"R$313.713,65";"1200351";"655"
"AC";"Plácido de Castro";"2016";"FEX";"R$25.205,48";"1200385";"151"
"AC";"Plácido de Castro";"2016";"Royalties - FEP";"R$88.152,67";"1200385";"151"
"AC";"Plácido de Castro";"2017";"FEX";"R$3.642,49";"1200385";"151"
"AC";"Plácido de Castro";"2017";"Royalties - FEP";"R$112.273,68";"1200385";"151"
"AC";"Plácido de Castro";"2018";"Royalties - FEP";"R$172.401,74";"1200385";"151"
"AC";"Plácido de Castro";"2019";"Cessão Onerosa - PBAM";"R$586.241,43";"1200385";"151"
"AC";"Plácido de Castro";"2019";"Royalties - FEP";"R$172.747,78";"1200385";"151"
"AC";"Plácido de Castro";"2020";"AFM/AFE - AUX";"R$888.662,59";"1200385";"151"
"AC";"Plácido de Castro";"2020";"FEX";"R$0,00";"1200385";"151"
"AC";"Plácido de Castro";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO I";"R$286.368,35";"1200385";"151"
"AC";"Plácido de Castro";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO II";"R$3.006.529,19";"1200385";"151"
"AC";"Plácido de Castro";"2020";"Royalties - FEP";"R$170.841,69";"1200385";"151"
"AC";"Plácido de Castro";"2021";"LC 176/2020 (ADO25)";"R$37.011,33";"1200385";"151"
"AC";"Plácido de Castro";"2021";"Royalties - FEP";"R$276.979,31";"1200385";"151"
"AC";"Plácido de Castro";"2022";"Cessão Onerosa - PBAM";"R$196.111,74";"1200385";"151"
"AC";"Plácido de Castro";"2022";"LC 176/2020 (ADO25)";"R$13.853,52";"1200385";"151"
"AC";"Plácido de Castro";"2022";"Royalties - FEP";"R$432.923,48";"1200385";"151"
"AC";"Plácido de Castro";"2023";"AFM/AFE - AUX";"R$447.790,61";"1200385";"151"
"AC";"Plácido de Castro";"2023";"LC 176/2020 (ADO25)";"R$13.181,52";"1200385";"151"
"AC";"Plácido de Castro";"2023";"Royalties - FEP";"R$387.241,05";"1200385";"151"
"AC";"Plácido de Castro";"2024";"LC 176/2020 (ADO25)";"R$12.477,84";"1200385";"151"
"AC";"Plácido de Castro";"2024";"Royalties - CFEM";"R$831,20";"1200385";"151"
"AC";"Plácido de Castro";"2024";"Royalties - FEP";"R$418.695,06";"1200385";"151"
"AC";"Plácido de Castro";"2025";"LC 176/2020 (ADO25)";"R$17.752,44";"1200385";"151"
"AC";"Plácido de Castro";"2025";"Royalties - CFEM";"R$1.405,71";"1200385";"151"
"AC";"Plácido de Castro";"2025";"Royalties - FEP";"R$435.366,20";"1200385";"151"
"AC";"Plácido de Castro";"2026";"LC 176/2020 (ADO25)";"R$13.392,47";"1200385";"151"
"AC";"Plácido de Castro";"2026";"Royalties - CFEM";"R$314,18";"1200385";"151"
"AC";"Plácido de Castro";"2026";"Royalties - FEP";"R$313.713,65";"1200385";"151"
"AC";"Porto Acre";"2016";"FEX";"R$9.802,12";"1200807";"649"
"AC";"Porto Acre";"2016";"Royalties - FEP";"R$73.460,56";"1200807";"649"
"AC";"Porto Acre";"2017";"FEX";"R$1.416,53";"1200807";"649"
"AC";"Porto Acre";"2017";"Royalties - FEP";"R$112.273,68";"1200807";"649"
"AC";"Porto Acre";"2018";"Royalties - FEP";"R$172.401,74";"1200807";"649"
"AC";"Porto Acre";"2019";"Cessão Onerosa - PBAM";"R$586.241,43";"1200807";"649"
"AC";"Porto Acre";"2019";"Royalties - FEP";"R$172.747,78";"1200807";"649"
"AC";"Porto Acre";"2020";"AFM/AFE - AUX";"R$888.662,59";"1200807";"649"
"AC";"Porto Acre";"2020";"FEX";"R$0,00";"1200807";"649"
"AC";"Porto Acre";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO I";"R$268.649,56";"1200807";"649"
"AC";"Porto Acre";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO II";"R$2.820.477,29";"1200807";"649"
"AC";"Porto Acre";"2020";"Royalties - FEP";"R$170.841,69";"1200807";"649"
"AC";"Porto Acre";"2021";"LC 176/2020 (ADO25)";"R$14.853,74";"1200807";"649"
"AC";"Porto Acre";"2021";"Royalties - FEP";"R$276.979,31";"1200807";"649"
"AC";"Porto Acre";"2022";"Cessão Onerosa - PBAM";"R$188.587,23";"1200807";"649"
"AC";"Porto Acre";"2022";"LC 176/2020 (ADO25)";"R$6.329,04";"1200807";"649"
"AC";"Porto Acre";"2022";"Royalties - FEP";"R$432.923,48";"1200807";"649"
"AC";"Porto Acre";"2023";"AFM/AFE - AUX";"R$447.790,60";"1200807";"649"
"AC";"Porto Acre";"2023";"LC 176/2020 (ADO25)";"R$6.365,04";"1200807";"649"
"AC";"Porto Acre";"2023";"Royalties - FEP";"R$387.241,05";"1200807";"649"
"AC";"Porto Acre";"2024";"LC 176/2020 (ADO25)";"R$7.179,36";"1200807";"649"
"AC";"Porto Acre";"2024";"Royalties - CFEM";"R$1.555,94";"1200807";"649"
"AC";"Porto Acre";"2024";"Royalties - FEP";"R$418.695,06";"1200807";"649"
"AC";"Porto Acre";"2025";"LC 176/2020 (ADO25)";"R$10.422,72";"1200807";"649"
"AC";"Porto Acre";"2025";"Royalties - CFEM";"R$2.683,68";"1200807";"649"
"AC";"Porto Acre";"2025";"Royalties - FEP";"R$435.366,20";"1200807";"649"
"AC";"Porto Acre";"2026";"LC 176/2020 (ADO25)";"R$8.688,26";"1200807";"649"
"AC";"Porto Acre";"2026";"Royalties - CFEM";"R$613,18";"1200807";"649"
"AC";"Porto Acre";"2026";"Royalties - FEP";"R$313.713,65";"1200807";"649"
"AC";"Porto Walter";"2016";"FEX";"R$10.760,25";"1200393";"657"
"AC";"Porto Walter";"2016";"Royalties - FEP";"R$58.768,43";"1200393";"657"
"AC";"Porto Walter";"2017";"FEX";"R$1.554,98";"1200393";"657"
"AC";"Porto Walter";"2017";"Royalties - FEP";"R$74.849,12";"1200393";"657"
"AC";"Porto Walter";"2018";"Royalties - FEP";"R$114.934,50";"1200393";"657"
"AC";"Porto Walter";"2019";"Cessão Onerosa - PBAM";"R$390.827,62";"1200393";"657"
"AC";"Porto Walter";"2019";"Royalties - FEP";"R$115.165,21";"1200393";"657"
"AC";"Porto Walter";"2020";"AFM/AFE - AUX";"R$592.441,73";"1200393";"657"
"AC";"Porto Walter";"2020";"FEX";"R$0,00";"1200393";"657"
"AC";"Porto Walter";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO I";"R$174.146,29";"1200393";"657"
"AC";"Porto Walter";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO II";"R$1.828.303,98";"1200393";"657"
"AC";"Porto Walter";"2020";"LC 176/2020 (ADO25)";"R$8.997,53";"1200393";"657"
"AC";"Porto Walter";"2020";"Royalties - FEP";"R$113.894,50";"1200393";"657"
"AC";"Porto Walter";"2021";"LC 176/2020 (ADO25)";"R$7.069,44";"1200393";"657"
"AC";"Porto Walter";"2021";"Royalties - FEP";"R$184.652,88";"1200393";"657"
"AC";"Porto Walter";"2022";"Cessão Onerosa - PBAM";"R$127.862,98";"1200393";"657"
"AC";"Porto Walter";"2022";"LC 176/2020 (ADO25)";"R$6.357,48";"1200393";"657"
"AC";"Porto Walter";"2022";"Royalties - FEP";"R$288.615,67";"1200393";"657"
"AC";"Porto Walter";"2023";"AFM/AFE - AUX";"R$298.527,07";"1200393";"657"
"AC";"Porto Walter";"2023";"LC 176/2020 (ADO25)";"R$6.309,60";"1200393";"657"
"AC";"Porto Walter";"2023";"Royalties - FEP";"R$260.744,81";"1200393";"657"
"AC";"Porto Walter";"2024";"LC 176/2020 (ADO25)";"R$6.910,80";"1200393";"657"
"AC";"Porto Walter";"2024";"Royalties - CFEM";"R$401,67";"1200393";"657"
"AC";"Porto Walter";"2024";"Royalties - FEP";"R$279.130,01";"1200393";"657"
"AC";"Porto Walter";"2025";"LC 176/2020 (ADO25)";"R$10.283,16";"1200393";"657"
"AC";"Porto Walter";"2025";"Royalties - CFEM";"R$992,27";"1200393";"657"
"AC";"Porto Walter";"2025";"Royalties - FEP";"R$290.244,15";"1200393";"657"
"AC";"Porto Walter";"2026";"LC 176/2020 (ADO25)";"R$7.164,85";"1200393";"657"
"AC";"Porto Walter";"2026";"Royalties - CFEM";"R$380,03";"1200393";"657"
"AC";"Porto Walter";"2026";"Royalties - FEP";"R$209.142,44";"1200393";"657"
"AC";"Rio Branco";"2016";"FEX";"R$336.220,49";"1200401";"139"
"AC";"Rio Branco";"2016";"Royalties - CFEM";"R$87.130,46";"1200401";"139"
"AC";"Rio Branco";"2016";"Royalties - FEP";"R$2.387.845,54";"1200401";"139"
"AC";"Rio Branco";"2017";"FEX";"R$48.587,92";"1200401";"139"
"AC";"Rio Branco";"2017";"Royalties - CFEM";"R$24.091,22";"1200401";"139"
"AC";"Rio Branco";"2017";"Royalties - FEP";"R$2.833.258,95";"1200401";"139"
"AC";"Rio Branco";"2018";"Royalties - CFEM";"R$28.917,52";"1200401";"139"
"AC";"Rio Branco";"2018";"Royalties - FEP";"R$4.909.453,75";"1200401";"139"
"AC";"Rio Branco";"2019";"Cessão Onerosa - PBAM";"R$16.412.688,32";"1200401";"139"
"AC";"Rio Branco";"2019";"Royalties - CFEM";"R$31.074,91";"1200401";"139"
"AC";"Rio Branco";"2019";"Royalties - FEP";"R$4.920.474,76";"1200401";"139"
"AC";"Rio Branco";"2020";"AFM/AFE - AUX";"R$22.815.550,86";"1200401";"139"
"AC";"Rio Branco";"2020";"FEX";"R$0,00";"1200401";"139"
"AC";"Rio Branco";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO I";"R$5.910.248,15";"1200401";"139"
"AC";"Rio Branco";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO II";"R$62.050.231,57";"1200401";"139"
"AC";"Rio Branco";"2020";"Royalties - CFEM";"R$44.816,33";"1200401";"139"
"AC";"Rio Branco";"2020";"Royalties - FEP";"R$4.935.481,19";"1200401";"139"
"AC";"Rio Branco";"2021";"LC 176/2020 (ADO25)";"R$507.164,47";"1200401";"139"
"AC";"Rio Branco";"2021";"Royalties - CFEM";"R$27.154,24";"1200401";"139"
"AC";"Rio Branco";"2021";"Royalties - FEP";"R$8.836.648,46";"1200401";"139"
"AC";"Rio Branco";"2022";"Cessão Onerosa - PBAM";"R$5.982.959,77";"1200401";"139"
"AC";"Rio Branco";"2022";"LC 176/2020 (ADO25)";"R$213.430,20";"1200401";"139"
"AC";"Rio Branco";"2022";"Royalties - CFEM";"R$22.939,46";"1200401";"139"
"AC";"Rio Branco";"2022";"Royalties - FEP";"R$13.945.284,66";"1200401";"139"
"AC";"Rio Branco";"2023";"AFM/AFE - AUX";"R$14.648.535,95";"1200401";"139"
"AC";"Rio Branco";"2023";"LC 176/2020 (ADO25)";"R$208.826,76";"1200401";"139"
"AC";"Rio Branco";"2023";"Royalties - CFEM";"R$23.301,15";"1200401";"139"
"AC";"Rio Branco";"2023";"Royalties - FEP";"R$12.960.528,97";"1200401";"139"
"AC";"Rio Branco";"2024";"LC 176/2020 (ADO25)";"R$192.699,84";"1200401";"139"
"AC";"Rio Branco";"2024";"Royalties - CFEM";"R$35.000,71";"1200401";"139"
"AC";"Rio Branco";"2024";"Royalties - FEP";"R$12.547.385,18";"1200401";"139"
"AC";"Rio Branco";"2025";"LC 176/2020 (ADO25)";"R$285.531,48";"1200401";"139"
"AC";"Rio Branco";"2025";"Royalties - CFEM";"R$47.622,29";"1200401";"139"
"AC";"Rio Branco";"2025";"Royalties - FEP";"R$13.132.202,41";"1200401";"139"
"AC";"Rio Branco";"2026";"LC 176/2020 (ADO25)";"R$211.055,67";"1200401";"139"
"AC";"Rio Branco";"2026";"Royalties - CFEM";"R$28.515,00";"1200401";"139"
"AC";"Rio Branco";"2026";"Royalties - FEP";"R$9.479.385,83";"1200401";"139"
"AC";"Rodrigues Alves";"2016";"FEX";"R$10.465,43";"1200427";"659"
"AC";"Rodrigues Alves";"2016";"Royalties - FEP";"R$73.460,56";"1200427";"659"
"AC";"Rodrigues Alves";"2017";"FEX";"R$1.512,38";"1200427";"659"
"AC";"Rodrigues Alves";"2017";"Royalties - FEP";"R$112.273,68";"1200427";"659"
"AC";"Rodrigues Alves";"2018";"Royalties - FEP";"R$172.401,74";"1200427";"659"
"AC";"Rodrigues Alves";"2019";"Cessão Onerosa - PBAM";"R$586.241,43";"1200427";"659"
"AC";"Rodrigues Alves";"2019";"Royalties - FEP";"R$172.747,78";"1200427";"659"
"AC";"Rodrigues Alves";"2020";"AFM/AFE - AUX";"R$888.662,59";"1200427";"659"
"AC";"Rodrigues Alves";"2020";"FEX";"R$0,00";"1200427";"659"
"AC";"Rodrigues Alves";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO I";"R$275.170,93";"1200427";"659"
"AC";"Rodrigues Alves";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO II";"R$2.888.925,77";"1200427";"659"
"AC";"Rodrigues Alves";"2020";"Royalties - FEP";"R$170.841,69";"1200427";"659"
"AC";"Rodrigues Alves";"2021";"LC 176/2020 (ADO25)";"R$15.718,69";"1200427";"659"
"AC";"Rodrigues Alves";"2021";"Royalties - FEP";"R$276.979,31";"1200427";"659"
"AC";"Rodrigues Alves";"2022";"Cessão Onerosa - PBAM";"R$188.618,63";"1200427";"659"
"AC";"Rodrigues Alves";"2022";"LC 176/2020 (ADO25)";"R$6.360,36";"1200427";"659"
"AC";"Rodrigues Alves";"2022";"Royalties - FEP";"R$432.923,48";"1200427";"659"
"AC";"Rodrigues Alves";"2023";"AFM/AFE - AUX";"R$447.790,60";"1200427";"659"
"AC";"Rodrigues Alves";"2023";"LC 176/2020 (ADO25)";"R$6.357,72";"1200427";"659"
"AC";"Rodrigues Alves";"2023";"Royalties - FEP";"R$387.241,05";"1200427";"659"
"AC";"Rodrigues Alves";"2024";"LC 176/2020 (ADO25)";"R$6.822,48";"1200427";"659"
"AC";"Rodrigues Alves";"2024";"Royalties - CFEM";"R$612,90";"1200427";"659"
"AC";"Rodrigues Alves";"2024";"Royalties - FEP";"R$418.695,06";"1200427";"659"
"AC";"Rodrigues Alves";"2025";"LC 176/2020 (ADO25)";"R$10.474,68";"1200427";"659"
"AC";"Rodrigues Alves";"2025";"Royalties - CFEM";"R$1.225,58";"1200427";"659"
"AC";"Rodrigues Alves";"2025";"Royalties - FEP";"R$435.366,20";"1200427";"659"
"AC";"Rodrigues Alves";"2026";"LC 176/2020 (ADO25)";"R$7.565,25";"1200427";"659"
"AC";"Rodrigues Alves";"2026";"Royalties - CFEM";"R$387,21";"1200427";"659"
"AC";"Rodrigues Alves";"2026";"Royalties - FEP";"R$313.713,65";"1200427";"659"
"AC";"Santa Rosa do Purus";"2016";"FEX";"R$10.539,13";"1200435";"661"
"AC";"Santa Rosa do Purus";"2016";"Royalties - FEP";"R$44.076,42";"1200435";"661"
"AC";"Santa Rosa do Purus";"2017";"FEX";"R$1.523,03";"1200435";"661"
"AC";"Santa Rosa do Purus";"2017";"Royalties - FEP";"R$56.136,85";"1200435";"661"
"AC";"Santa Rosa do Purus";"2018";"Royalties - FEP";"R$86.200,74";"1200435";"661"
"AC";"Santa Rosa do Purus";"2019";"Cessão Onerosa - PBAM";"R$293.120,69";"1200435";"661"
"AC";"Santa Rosa do Purus";"2019";"Royalties - FEP";"R$86.374,00";"1200435";"661"
"AC";"Santa Rosa do Purus";"2020";"AFM/AFE - AUX";"R$444.331,72";"1200435";"661"
"AC";"Santa Rosa do Purus";"2020";"FEX";"R$0,00";"1200435";"661"
"AC";"Santa Rosa do Purus";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO I";"R$95.180,36";"1200435";"661"
"AC";"Santa Rosa do Purus";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO II";"R$999.260,35";"1200435";"661"
"AC";"Santa Rosa do Purus";"2020";"Royalties - FEP";"R$85.421,14";"1200435";"661"
"AC";"Santa Rosa do Purus";"2021";"Royalties - FEP";"R$138.489,49";"1200435";"661"
"AC";"Santa Rosa do Purus";"2022";"Cessão Onerosa - PBAM";"R$91.129,12";"1200435";"661"
"AC";"Santa Rosa do Purus";"2022";"Royalties - FEP";"R$216.461,83";"1200435";"661"
"AC";"Santa Rosa do Purus";"2023";"AFM/AFE - AUX";"R$223.895,30";"1200435";"661"
"AC";"Santa Rosa do Purus";"2023";"Royalties - FEP";"R$195.558,59";"1200435";"661"
"AC";"Santa Rosa do Purus";"2024";"Royalties - FEP";"R$209.347,56";"1200435";"661"
"AC";"Santa Rosa do Purus";"2025";"Royalties - FEP";"R$217.683,06";"1200435";"661"
"AC";"Santa Rosa do Purus";"2026";"Royalties - FEP";"R$156.856,89";"1200435";"661"
"AC";"Sena Madureira";"2016";"FEX";"R$32.280,72";"1200500";"145"
"AC";"Sena Madureira";"2016";"Royalties - FEP";"R$132.229,00";"1200500";"145"
"AC";"Sena Madureira";"2017";"FEX";"R$4.664,95";"1200500";"145"
"AC";"Sena Madureira";"2017";"Royalties - CFEM";"R$584,72";"1200500";"145"
"AC";"Sena Madureira";"2017";"Royalties - FEP";"R$168.410,52";"1200500";"145"
"AC";"Sena Madureira";"2018";"Royalties - FEP";"R$258.602,58";"1200500";"145"
"AC";"Sena Madureira";"2019";"Cessão Onerosa - PBAM";"R$977.069,04";"1200500";"145"
"AC";"Sena Madureira";"2019";"Royalties - FEP";"R$287.913,01";"1200500";"145"
"AC";"Sena Madureira";"2020";"AFM/AFE - AUX";"R$1.481.104,34";"1200500";"145"
"AC";"Sena Madureira";"2020";"FEX";"R$0,00";"1200500";"145"
"AC";"Sena Madureira";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO I";"R$665.175,59";"1200500";"145"
"AC";"Sena Madureira";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO II";"R$6.983.517,96";"1200500";"145"
"AC";"Sena Madureira";"2020";"Royalties - CFEM";"R$226,72";"1200500";"145"
"AC";"Sena Madureira";"2020";"Royalties - FEP";"R$284.736,20";"1200500";"145"
"AC";"Sena Madureira";"2021";"LC 176/2020 (ADO25)";"R$47.692,58";"1200500";"145"
"AC";"Sena Madureira";"2021";"Royalties - CFEM";"R$568,15";"1200500";"145"
"AC";"Sena Madureira";"2021";"Royalties - FEP";"R$461.632,12";"1200500";"145"
"AC";"Sena Madureira";"2022";"Cessão Onerosa - PBAM";"R$322.032,91";"1200500";"145"
"AC";"Sena Madureira";"2022";"LC 176/2020 (ADO25)";"R$18.269,16";"1200500";"145"
"AC";"Sena Madureira";"2022";"Royalties - FEP";"R$721.539,18";"1200500";"145"
"AC";"Sena Madureira";"2023";"AFM/AFE - AUX";"R$746.317,68";"1200500";"145"
"AC";"Sena Madureira";"2023";"LC 176/2020 (ADO25)";"R$17.776,32";"1200500";"145"
"AC";"Sena Madureira";"2023";"Royalties - FEP";"R$647.985,86";"1200500";"145"
"AC";"Sena Madureira";"2024";"LC 176/2020 (ADO25)";"R$18.108,24";"1200500";"145"
"AC";"Sena Madureira";"2024";"Royalties - CFEM";"R$2.318,95";"1200500";"145"
"AC";"Sena Madureira";"2024";"Royalties - FEP";"R$697.825,10";"1200500";"145"
"AC";"Sena Madureira";"2025";"LC 176/2020 (ADO25)";"R$26.812,32";"1200500";"145"
"AC";"Sena Madureira";"2025";"Royalties - CFEM";"R$4.077,36";"1200500";"145"
"AC";"Sena Madureira";"2025";"Royalties - FEP";"R$725.610,35";"1200500";"145"
"AC";"Sena Madureira";"2026";"LC 176/2020 (ADO25)";"R$19.942,37";"1200500";"145"
"AC";"Sena Madureira";"2026";"Royalties - CFEM";"R$966,55";"1200500";"145"
"AC";"Sena Madureira";"2026";"Royalties - FEP";"R$522.856,09";"1200500";"145"
"AC";"Senador Guiomard";"2016";"FEX";"R$26.532,09";"1200450";"153"
"AC";"Senador Guiomard";"2016";"Royalties - CFEM";"R$57.617,94";"1200450";"153"
"AC";"Senador Guiomard";"2016";"Royalties - FEP";"R$88.152,67";"1200450";"153"
"AC";"Senador Guiomard";"2017";"FEX";"R$3.834,20";"1200450";"153"
"AC";"Senador Guiomard";"2017";"Royalties - CFEM";"R$33.770,79";"1200450";"153"
"AC";"Senador Guiomard";"2017";"Royalties - FEP";"R$112.273,68";"1200450";"153"
"AC";"Senador Guiomard";"2018";"Royalties - CFEM";"R$12.131,38";"1200450";"153"
"AC";"Senador Guiomard";"2018";"Royalties - FEP";"R$172.401,74";"1200450";"153"
"AC";"Senador Guiomard";"2019";"Cessão Onerosa - PBAM";"R$586.241,43";"1200450";"153"
"AC";"Senador Guiomard";"2019";"Royalties - CFEM";"R$15.094,76";"1200450";"153"
"AC";"Senador Guiomard";"2019";"Royalties - FEP";"R$172.747,78";"1200450";"153"
"AC";"Senador Guiomard";"2020";"AFM/AFE - AUX";"R$888.662,59";"1200450";"153"
"AC";"Senador Guiomard";"2020";"FEX";"R$0,00";"1200450";"153"
"AC";"Senador Guiomard";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO I";"R$333.603,99";"1200450";"153"
"AC";"Senador Guiomard";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO II";"R$3.502.450,11";"1200450";"153"
"AC";"Senador Guiomard";"2020";"Royalties - CFEM";"R$13.367,17";"1200450";"153"
"AC";"Senador Guiomard";"2020";"Royalties - FEP";"R$170.841,69";"1200450";"153"
"AC";"Senador Guiomard";"2021";"LC 176/2020 (ADO25)";"R$39.377,51";"1200450";"153"
"AC";"Senador Guiomard";"2021";"Royalties - CFEM";"R$12.364,11";"1200450";"153"
"AC";"Senador Guiomard";"2021";"Royalties - FEP";"R$276.979,31";"1200450";"153"
"AC";"Senador Guiomard";"2022";"Cessão Onerosa - PBAM";"R$197.889,92";"1200450";"153"
"AC";"Senador Guiomard";"2022";"LC 176/2020 (ADO25)";"R$15.631,68";"1200450";"153"
