"Regiao";"UF";"Ano";"Transferência";"Valor Consolidado"
"Sudeste";"MG";"2019";"FUNDEB - IPI-EXP";"R$62.856.728,06"
"Sudeste";"MG";"2019";"FUNDEB - IPVA";"R$576.873.187,10"
"Sudeste";"MG";"2019";"FUNDEB - ITCMD";"R$102.674.097,94"
"Sudeste";"MG";"2019";"FUNDEB - ITR";"R$13.053.414,28"
"Sudeste";"MG";"2019";"FUNDEB - LC 87";"R$0,00"
"Sudeste";"MG";"2020";"FUNDEB - COUN";"R$0,00"
"Sudeste";"MG";"2020";"FUNDEB - FPE";"R$421.528.306,32"
"Sudeste";"MG";"2020";"FUNDEB - FPM";"R$1.288.779.765,04"
"Sudeste";"MG";"2020";"FUNDEB - ICMS";"R$5.952.762.877,13"
"Sudeste";"MG";"2020";"FUNDEB - IPI-EXP";"R$57.274.922,92"
"Sudeste";"MG";"2020";"FUNDEB - IPVA";"R$728.486.376,58"
"Sudeste";"MG";"2020";"FUNDEB - ITCMD";"R$114.432.695,06"
"Sudeste";"MG";"2020";"FUNDEB - ITR";"R$14.066.649,99"
"Sudeste";"MG";"2020";"FUNDEB - LC 87";"R$0,00"
"Sudeste";"MG";"2021";"FUNDEB - COUN";"R$0,00"
"Sudeste";"MG";"2021";"FUNDEB - FPE";"R$580.528.694,20"
"Sudeste";"MG";"2021";"FUNDEB - FPM";"R$1.739.618.088,21"
"Sudeste";"MG";"2021";"FUNDEB - ICMS";"R$7.827.255.916,46"
"Sudeste";"MG";"2021";"FUNDEB - IPI-EXP";"R$77.778.871,70"
"Sudeste";"MG";"2021";"FUNDEB - IPVA";"R$738.118.340,85"
"Sudeste";"MG";"2021";"FUNDEB - ITCMD";"R$177.499.548,28"
"Sudeste";"MG";"2021";"FUNDEB - ITR";"R$17.188.707,04"
"Sudeste";"MG";"2021";"FUNDEB - LC 87";"R$0,00"
"Sudeste";"MG";"2022";"FUNDEB - AFE";"R$51.822.358,25"
"Sudeste";"MG";"2022";"FUNDEB - FPE";"R$708.880.383,00"
"Sudeste";"MG";"2022";"FUNDEB - FPM";"R$2.103.002.600,43"
"Sudeste";"MG";"2022";"FUNDEB - ICMS";"R$7.697.852.174,92"
"Sudeste";"MG";"2022";"FUNDEB - IPI-EXP";"R$78.690.602,67"
"Sudeste";"MG";"2022";"FUNDEB - IPVA";"R$805.004.228,39"
"Sudeste";"MG";"2022";"FUNDEB - ITCMD";"R$166.033.097,74"
"Sudeste";"MG";"2022";"FUNDEB - ITR";"R$19.544.987,42"
"Sudeste";"MG";"2023";"FUNDEB - FPE";"R$707.640.488,54"
"Sudeste";"MG";"2023";"FUNDEB - FPM";"R$2.124.835.044,04"
"Sudeste";"MG";"2023";"FUNDEB - ICMS";"R$7.133.652.673,16"
"Sudeste";"MG";"2023";"FUNDEB - IPI-EXP";"R$67.068.268,51"
"Sudeste";"MG";"2023";"FUNDEB - IPVA";"R$1.065.589.542,69"
"Sudeste";"MG";"2023";"FUNDEB - ITCMD";"R$179.549.352,49"
"Sudeste";"MG";"2023";"FUNDEB - ITR";"R$23.536.213,73"
"Sudeste";"MG";"2024";"FUNDEB - COUN VAAR";"R$48.132.951,96"
"Sudeste";"MG";"2024";"FUNDEB - FPE";"R$814.321.754,36"
"Sudeste";"MG";"2024";"FUNDEB - FPM";"R$2.345.400.004,67"
"Sudeste";"MG";"2024";"FUNDEB - ICMS";"R$7.572.280.191,58"
"Sudeste";"MG";"2024";"FUNDEB - IPI-EXP";"R$94.302.249,71"
"Sudeste";"MG";"2024";"FUNDEB - IPVA";"R$1.097.244.362,67"
"Sudeste";"MG";"2024";"FUNDEB - ITCMD";"R$198.528.553,40"
"Sudeste";"MG";"2024";"FUNDEB - ITR";"R$26.398.432,98"
"Sudeste";"MG";"2025";"FUNDEB - COUN VAAR";"R$25.930.928,19"
"Sudeste";"MG";"2025";"FUNDEB - FPE";"R$802.260.168,96"
"Sudeste";"MG";"2025";"FUNDEB - FPM";"R$2.471.527.826,10"
"Sudeste";"MG";"2025";"FUNDEB - FUNDEB - FTI";"R$4.547.629,11"
"Sudeste";"MG";"2025";"FUNDEB - ICMS";"R$7.847.628.887,77"
"Sudeste";"MG";"2025";"FUNDEB - IPI-EXP";"R$99.750.829,19"
"Sudeste";"MG";"2025";"FUNDEB - IPVA";"R$1.138.111.890,06"
"Sudeste";"MG";"2025";"FUNDEB - ITCMD";"R$197.167.612,81"
"Sudeste";"MG";"2025";"FUNDEB - ITR";"R$28.343.618,36"
"Sudeste";"MG";"2026";"FUNDEB - COUN VAAF";"R$0,00"
"Sudeste";"MG";"2026";"FUNDEB - COUN VAAR";"R$0,00"
"Sudeste";"MG";"2026";"FUNDEB - COUN VAAT";"R$0,00"
"Sudeste";"MG";"2026";"FUNDEB - FPE";"R$585.057.817,74"
"Sudeste";"MG";"2026";"FUNDEB - FPM";"R$1.726.485.758,69"
"Sudeste";"MG";"2026";"FUNDEB - FUNDEB - FTI";"R$802.522,78"
"Sudeste";"MG";"2026";"FUNDEB - ICMS";"R$5.018.401.017,09"
"Sudeste";"MG";"2026";"FUNDEB - IPI-EXP";"R$67.311.578,77"
"Sudeste";"MG";"2026";"FUNDEB - IPVA";"R$1.060.351.017,84"
"Sudeste";"MG";"2026";"FUNDEB - ITCMD";"R$111.385.659,38"
"Sudeste";"MG";"2026";"FUNDEB - ITR";"R$3.748.974,22"
"Sudeste";"RJ";"2016";"FUNDEB - FPE";"R$91.904.609,58"
"Sudeste";"RJ";"2016";"FUNDEB - FPM";"R$166.191.331,74"
"Sudeste";"RJ";"2016";"FUNDEB - ICMS";"R$1.942.951.707,36"
"Sudeste";"RJ";"2016";"FUNDEB - IPI-EXP";"R$47.552.083,48"
"Sudeste";"RJ";"2016";"FUNDEB - IPVA";"R$189.577.842,53"
"Sudeste";"RJ";"2016";"FUNDEB - ITCMD";"R$82.671.005,53"
"Sudeste";"RJ";"2016";"FUNDEB - ITR";"R$527.188,14"
"Sudeste";"RJ";"2016";"FUNDEB - LC 87";"R$7.070.220,12"
"Sudeste";"RJ";"2017";"FUNDEB - COUN";"R$0,00"
"Sudeste";"RJ";"2017";"FUNDEB - FPE";"R$82.276.808,14"
"Sudeste";"RJ";"2017";"FUNDEB - FPM";"R$159.468.418,16"
"Sudeste";"RJ";"2017";"FUNDEB - ICMS";"R$2.032.419.549,52"
"Sudeste";"RJ";"2017";"FUNDEB - IPI-EXP";"R$43.879.207,20"
"Sudeste";"RJ";"2017";"FUNDEB - IPVA";"R$194.764.617,98"
"Sudeste";"RJ";"2017";"FUNDEB - ITCMD";"R$78.515.387,76"
"Sudeste";"RJ";"2017";"FUNDEB - ITR";"R$543.670,62"
"Sudeste";"RJ";"2017";"FUNDEB - LC 87";"R$7.103.200,62"
"Sudeste";"RJ";"2018";"FUNDEB - COUN";"R$0,00"
"Sudeste";"RJ";"2018";"FUNDEB - FPE";"R$83.433.725,49"
"Sudeste";"RJ";"2018";"FUNDEB - FPM";"R$159.303.455,03"
"Sudeste";"RJ";"2018";"FUNDEB - ICMS";"R$2.180.460.823,29"
"Sudeste";"RJ";"2018";"FUNDEB - IPI-EXP";"R$57.677.503,85"
"Sudeste";"RJ";"2018";"FUNDEB - IPVA";"R$178.094.678,04"
"Sudeste";"RJ";"2018";"FUNDEB - ITCMD";"R$66.815.179,05"
"Sudeste";"RJ";"2018";"FUNDEB - ITR";"R$418.651,78"
"Sudeste";"RJ";"2018";"FUNDEB - LC 87";"R$6.480.345,15"
"Sudeste";"RJ";"2019";"FUNDEB - COUN";"R$0,00"
"Sudeste";"RJ";"2019";"FUNDEB - FPE";"R$94.231.487,12"
"Sudeste";"RJ";"2019";"FUNDEB - FPM";"R$179.030.163,79"
"Sudeste";"RJ";"2019";"FUNDEB - ICMS";"R$2.158.449.870,81"
"Sudeste";"RJ";"2019";"FUNDEB - IPI-EXP";"R$54.342.053,69"
"Sudeste";"RJ";"2019";"FUNDEB - IPVA";"R$180.612.834,49"
"Sudeste";"RJ";"2019";"FUNDEB - ITCMD";"R$60.475.920,17"
"Sudeste";"RJ";"2019";"FUNDEB - ITR";"R$393.112,50"
"Sudeste";"RJ";"2019";"FUNDEB - LC 87";"R$0,00"
"Sudeste";"RJ";"2020";"FUNDEB - COUN";"R$19.423.409,18"
"Sudeste";"RJ";"2020";"FUNDEB - FPE";"R$85.516.196,37"
"Sudeste";"RJ";"2020";"FUNDEB - FPM";"R$173.208.031,94"
"Sudeste";"RJ";"2020";"FUNDEB - ICMS";"R$2.244.702.940,99"
"Sudeste";"RJ";"2020";"FUNDEB - IPI-EXP";"R$64.154.077,61"
"Sudeste";"RJ";"2020";"FUNDEB - IPVA";"R$175.181.392,29"
"Sudeste";"RJ";"2020";"FUNDEB - ITCMD";"R$65.657.176,96"
"Sudeste";"RJ";"2020";"FUNDEB - ITR";"R$409.164,72"
"Sudeste";"RJ";"2020";"FUNDEB - LC 87";"R$0,00"
"Sudeste";"RJ";"2021";"FUNDEB - COUN";"R$0,00"
"Sudeste";"RJ";"2021";"FUNDEB - COUN VAAF";"R$66.141.369,42"
"Sudeste";"RJ";"2021";"FUNDEB - FPE";"R$114.058.758,44"
"Sudeste";"RJ";"2021";"FUNDEB - FPM";"R$244.659.952,80"
"Sudeste";"RJ";"2021";"FUNDEB - ICMS";"R$3.286.719.154,69"
"Sudeste";"RJ";"2021";"FUNDEB - IPI-EXP";"R$87.638.724,13"
"Sudeste";"RJ";"2021";"FUNDEB - IPVA";"R$201.475.527,79"
"Sudeste";"RJ";"2021";"FUNDEB - ITCMD";"R$93.018.454,32"
"Sudeste";"RJ";"2021";"FUNDEB - ITR";"R$469.429,88"
"Sudeste";"RJ";"2021";"FUNDEB - LC 87";"R$0,00"
"Sudeste";"RJ";"2022";"FUNDEB - FPE";"R$152.251.688,05"
"Sudeste";"RJ";"2022";"FUNDEB - FPM";"R$298.274.166,12"
"Sudeste";"RJ";"2022";"FUNDEB - ICMS";"R$3.067.668.014,40"
"Sudeste";"RJ";"2022";"FUNDEB - IPI-EXP";"R$67.915.141,03"
"Sudeste";"RJ";"2022";"FUNDEB - IPVA";"R$244.825.105,13"
"Sudeste";"RJ";"2022";"FUNDEB - ITCMD";"R$94.939.624,01"
"Sudeste";"RJ";"2022";"FUNDEB - ITR";"R$543.663,00"
"Sudeste";"RJ";"2023";"FUNDEB - COUN VAAF";"R$329.080.657,47"
"Sudeste";"RJ";"2023";"FUNDEB - FPE";"R$153.907.680,40"
"Sudeste";"RJ";"2023";"FUNDEB - FPM";"R$307.456.274,76"
"Sudeste";"RJ";"2023";"FUNDEB - ICMS";"R$3.149.130.187,95"
"Sudeste";"RJ";"2023";"FUNDEB - IPI-EXP";"R$70.223.563,90"
"Sudeste";"RJ";"2023";"FUNDEB - IPVA";"R$288.032.453,73"
"Sudeste";"RJ";"2023";"FUNDEB - ITCMD";"R$96.181.914,74"
"Sudeste";"RJ";"2023";"FUNDEB - ITR";"R$553.186,81"
"Sudeste";"RJ";"2024";"FUNDEB - COUN VAAF";"R$282.920.180,99"
"Sudeste";"RJ";"2024";"FUNDEB - FPE";"R$180.375.673,59"
"Sudeste";"RJ";"2024";"FUNDEB - FPM";"R$323.401.513,56"
"Sudeste";"RJ";"2024";"FUNDEB - ICMS";"R$3.097.125.959,88"
"Sudeste";"RJ";"2024";"FUNDEB - IPI-EXP";"R$92.474.050,89"
"Sudeste";"RJ";"2024";"FUNDEB - IPVA";"R$292.055.286,62"
"Sudeste";"RJ";"2024";"FUNDEB - ITCMD";"R$93.907.976,16"
"Sudeste";"RJ";"2024";"FUNDEB - ITR";"R$692.591,18"
"Sudeste";"RJ";"2025";"FUNDEB - COUN VAAF";"R$75.872.887,66"
"Sudeste";"RJ";"2025";"FUNDEB - FPE";"R$171.873.770,69"
"Sudeste";"RJ";"2025";"FUNDEB - FPM";"R$321.050.704,71"
"Sudeste";"RJ";"2025";"FUNDEB - FUNDEB - FTI";"R$4.294.683,21"
"Sudeste";"RJ";"2025";"FUNDEB - ICMS";"R$3.246.444.370,01"
"Sudeste";"RJ";"2025";"FUNDEB - IPI-EXP";"R$89.197.101,12"
"Sudeste";"RJ";"2025";"FUNDEB - IPVA";"R$282.128.691,82"
"Sudeste";"RJ";"2025";"FUNDEB - ITCMD";"R$94.323.305,44"
"Sudeste";"RJ";"2025";"FUNDEB - ITR";"R$507.651,61"
"Sudeste";"RJ";"2026";"FUNDEB - COUN VAAF";"R$4.142.898,24"
"Sudeste";"RJ";"2026";"FUNDEB - COUN VAAR";"R$0,00"
"Sudeste";"RJ";"2026";"FUNDEB - COUN VAAT";"R$0,00"
"Sudeste";"RJ";"2026";"FUNDEB - FPE";"R$135.065.052,79"
"Sudeste";"RJ";"2026";"FUNDEB - FPM";"R$227.590.550,99"
"Sudeste";"RJ";"2026";"FUNDEB - FUNDEB - FTI";"R$757.885,27"
"Sudeste";"RJ";"2026";"FUNDEB - ICMS";"R$2.418.998.626,21"
"Sudeste";"RJ";"2026";"FUNDEB - IPI-EXP";"R$65.108.186,14"
"Sudeste";"RJ";"2026";"FUNDEB - IPVA";"R$255.898.427,74"
"Sudeste";"RJ";"2026";"FUNDEB - ITCMD";"R$61.018.689,28"
"Sudeste";"RJ";"2026";"FUNDEB - ITR";"R$96.599,63"
"Sudeste";"SP";"2016";"FUNDEB - FPE";"R$84.289.116,69"
"Sudeste";"SP";"2016";"FUNDEB - FPM";"R$1.209.819.201,78"
"Sudeste";"SP";"2016";"FUNDEB - ICMS";"R$12.394.929.098,08"
"Sudeste";"SP";"2016";"FUNDEB - IPI-EXP";"R$84.571.167,93"
"Sudeste";"SP";"2016";"FUNDEB - IPVA";"R$1.498.107.046,17"
"Sudeste";"SP";"2016";"FUNDEB - ITCMD";"R$240.384.511,06"
"Sudeste";"SP";"2016";"FUNDEB - ITR";"R$21.492.488,84"
"Sudeste";"SP";"2016";"FUNDEB - LC 87";"R$60.285.453,12"
"Sudeste";"SP";"2017";"FUNDEB - COUN";"R$0,00"
"Sudeste";"SP";"2017";"FUNDEB - FPE";"R$81.626.697,40"
"Sudeste";"SP";"2017";"FUNDEB - FPM";"R$1.136.411.309,31"
"Sudeste";"SP";"2017";"FUNDEB - ICMS";"R$12.803.096.311,96"
"Sudeste";"SP";"2017";"FUNDEB - IPI-EXP";"R$92.410.310,82"
"Sudeste";"SP";"2017";"FUNDEB - IPVA";"R$1.504.767.208,96"
"Sudeste";"SP";"2017";"FUNDEB - ITCMD";"R$302.274.053,59"
"Sudeste";"SP";"2017";"FUNDEB - ITR";"R$22.682.982,49"
"Sudeste";"SP";"2017";"FUNDEB - LC 87";"R$59.361.931,68"
"Sudeste";"SP";"2018";"FUNDEB - COUN";"R$0,00"
"Sudeste";"SP";"2018";"FUNDEB - FPE";"R$83.295.073,99"
"Sudeste";"SP";"2018";"FUNDEB - FPM";"R$1.193.262.256,49"
"Sudeste";"SP";"2018";"FUNDEB - ICMS";"R$13.308.898.525,25"
"Sudeste";"SP";"2018";"FUNDEB - IPI-EXP";"R$106.570.214,58"
"Sudeste";"SP";"2018";"FUNDEB - IPVA";"R$1.515.272.172,96"
"Sudeste";"SP";"2018";"FUNDEB - ITCMD";"R$270.196.060,21"
"Sudeste";"SP";"2018";"FUNDEB - ITR";"R$24.239.746,27"
"Sudeste";"SP";"2018";"FUNDEB - LC 87";"R$56.934.813,00"
"Sudeste";"SP";"2019";"FUNDEB - COUN";"R$0,00"
"Sudeste";"SP";"2019";"FUNDEB - FPE";"R$89.007.847,78"
"Sudeste";"SP";"2019";"FUNDEB - FPM";"R$1.259.426.654,09"
"Sudeste";"SP";"2019";"FUNDEB - ICMS";"R$13.973.006.985,76"
"Sudeste";"SP";"2019";"FUNDEB - IPI-EXP";"R$99.167.035,27"
"Sudeste";"SP";"2019";"FUNDEB - IPVA";"R$1.577.107.207,89"
"Sudeste";"SP";"2019";"FUNDEB - ITCMD";"R$323.800.057,35"
"Sudeste";"SP";"2019";"FUNDEB - ITR";"R$20.491.284,09"
"Sudeste";"SP";"2019";"FUNDEB - LC 87";"R$0,00"
"Sudeste";"SP";"2020";"FUNDEB - COUN";"R$0,00"
"Sudeste";"SP";"2020";"FUNDEB - FPE";"R$81.873.929,99"
"Sudeste";"SP";"2020";"FUNDEB - FPM";"R$1.173.627.584,85"
"Sudeste";"SP";"2020";"FUNDEB - ICMS";"R$13.352.685.243,56"
"Sudeste";"SP";"2020";"FUNDEB - IPI-EXP";"R$98.887.352,44"
"Sudeste";"SP";"2020";"FUNDEB - IPVA";"R$1.587.838.289,50"
"Sudeste";"SP";"2020";"FUNDEB - ITCMD";"R$297.321.225,21"
"Sudeste";"SP";"2020";"FUNDEB - ITR";"R$23.728.324,47"
"Sudeste";"SP";"2020";"FUNDEB - LC 87";"R$0,00"
"Sudeste";"SP";"2021";"FUNDEB - COUN";"R$0,00"
"Sudeste";"SP";"2021";"FUNDEB - FPE";"R$110.750.500,82"
"Sudeste";"SP";"2021";"FUNDEB - FPM";"R$1.595.004.783,36"
"Sudeste";"SP";"2021";"FUNDEB - ICMS";"R$17.094.540.270,17"
"Sudeste";"SP";"2021";"FUNDEB - IPI-EXP";"R$129.709.102,28"
"Sudeste";"SP";"2021";"FUNDEB - IPVA";"R$1.692.662.061,07"
"Sudeste";"SP";"2021";"FUNDEB - ITCMD";"R$398.347.249,27"
"Sudeste";"SP";"2021";"FUNDEB - ITR";"R$29.386.162,43"
"Sudeste";"SP";"2021";"FUNDEB - LC 87";"R$0,00"
"Sudeste";"SP";"2022";"FUNDEB - AFE";"R$180.438.966,90"
"Sudeste";"SP";"2022";"FUNDEB - FPE";"R$155.989.105,26"
"Sudeste";"SP";"2022";"FUNDEB - FPM";"R$2.060.012.102,26"
"Sudeste";"SP";"2022";"FUNDEB - ICMS";"R$19.614.343.116,63"
"Sudeste";"SP";"2022";"FUNDEB - IPI-EXP";"R$115.311.375,06"
"Sudeste";"SP";"2022";"FUNDEB - IPVA";"R$2.164.283.394,40"
"Sudeste";"SP";"2022";"FUNDEB - ITCMD";"R$386.969.845,85"
"Sudeste";"SP";"2022";"FUNDEB - ITR";"R$37.271.169,93"
"Sudeste";"SP";"2023";"FUNDEB - FPE";"R$148.451.616,19"
"Sudeste";"SP";"2023";"FUNDEB - FPM";"R$2.113.079.375,60"
"Sudeste";"SP";"2023";"FUNDEB - ICMS";"R$18.805.644.902,95"
"Sudeste";"SP";"2023";"FUNDEB - IPI-EXP";"R$109.687.181,54"
"Sudeste";"SP";"2023";"FUNDEB - IPVA";"R$2.642.636.210,35"
"Sudeste";"SP";"2023";"FUNDEB - ITCMD";"R$441.137.984,24"
"Sudeste";"SP";"2023";"FUNDEB - ITR";"R$42.834.353,95"
"Sudeste";"SP";"2024";"FUNDEB - COUN VAAR";"R$112.777.104,16"
"Sudeste";"SP";"2024";"FUNDEB - FPE";"R$177.085.059,50"
"Sudeste";"SP";"2024";"FUNDEB - FPM";"R$2.347.116.854,29"
"Sudeste";"SP";"2024";"FUNDEB - ICMS";"R$20.287.603.663,47"
"Sudeste";"SP";"2024";"FUNDEB - IPI-EXP";"R$152.201.823,15"
"Sudeste";"SP";"2024";"FUNDEB - IPVA";"R$2.691.984.111,44"
"Sudeste";"SP";"2024";"FUNDEB - ITCMD";"R$645.924.947,61"
"Sudeste";"SP";"2024";"FUNDEB - ITR";"R$45.169.195,73"
"Sudeste";"SP";"2025";"FUNDEB - COUN VAAR";"R$56.987.154,84"
"Sudeste";"SP";"2025";"FUNDEB - FPE";"R$196.606.478,02"
"Sudeste";"SP";"2025";"FUNDEB - FPM";"R$2.544.546.147,63"
"Sudeste";"SP";"2025";"FUNDEB - FUNDEB - FTI";"R$85.631.486,08"
"Sudeste";"SP";"2025";"FUNDEB - ICMS";"R$21.261.835.557,40"
"Sudeste";"SP";"2025";"FUNDEB - IPI-EXP";"R$157.007.459,54"
"Sudeste";"SP";"2025";"FUNDEB - IPVA";"R$2.850.887.214,90"
"Sudeste";"SP";"2025";"FUNDEB - ITCMD";"R$649.557.985,32"
"Sudeste";"SP";"2025";"FUNDEB - ITR";"R$46.677.036,63"
"Sudeste";"SP";"2026";"FUNDEB - COUN VAAF";"R$0,00"
"Sudeste";"SP";"2026";"FUNDEB - COUN VAAR";"R$0,00"
"Sudeste";"SP";"2026";"FUNDEB - COUN VAAT";"R$0,00"
"Sudeste";"SP";"2026";"FUNDEB - FPE";"R$159.395.058,46"
"Sudeste";"SP";"2026";"FUNDEB - FPM";"R$1.870.386.136,25"
"Sudeste";"SP";"2026";"FUNDEB - FUNDEB - FTI";"R$15.111.438,72"
"Sudeste";"SP";"2026";"FUNDEB - ICMS";"R$14.223.484.548,19"
"Sudeste";"SP";"2026";"FUNDEB - IPI-EXP";"R$118.683.950,65"
"Sudeste";"SP";"2026";"FUNDEB - IPVA";"R$2.715.949.091,76"
"Sudeste";"SP";"2026";"FUNDEB - ITCMD";"R$313.279.155,08"
"Sudeste";"SP";"2026";"FUNDEB - ITR";"R$4.509.761,09"
"Sul";"PR";"2016";"FUNDEB - FPE";"R$257.064.220,82"
"Sul";"PR";"2016";"FUNDEB - FPM";"R$642.724.709,43"
"Sul";"PR";"2016";"FUNDEB - ICMS";"R$2.704.479.977,01"
"Sul";"PR";"2016";"FUNDEB - IPI-EXP";"R$37.074.872,08"
"Sul";"PR";"2016";"FUNDEB - IPVA";"R$336.381.004,14"
"Sul";"PR";"2016";"FUNDEB - ITCMD";"R$41.127.395,21"
"Sul";"PR";"2016";"FUNDEB - ITR";"R$11.539.406,11"
"Sul";"PR";"2016";"FUNDEB - LC 87";"R$20.462.204,46"
"Sul";"PR";"2017";"FUNDEB - COUN";"R$0,00"
"Sul";"PR";"2017";"FUNDEB - FPE";"R$244.020.177,78"
"Sul";"PR";"2017";"FUNDEB - FPM";"R$600.137.087,60"
"Sul";"PR";"2017";"FUNDEB - ICMS";"R$2.949.262.582,98"
"Sul";"PR";"2017";"FUNDEB - IPI-EXP";"R$45.692.144,90"
"Sul";"PR";"2017";"FUNDEB - IPVA";"R$337.114.164,93"
"Sul";"PR";"2017";"FUNDEB - ITCMD";"R$45.657.360,61"
"Sul";"PR";"2017";"FUNDEB - ITR";"R$12.172.240,84"
"Sul";"PR";"2017";"FUNDEB - LC 87";"R$20.024.569,32"
"Sul";"PR";"2018";"FUNDEB - COUN";"R$0,00"
"Sul";"PR";"2018";"FUNDEB - FPE";"R$257.058.280,48"
"Sul";"PR";"2018";"FUNDEB - FPM";"R$637.806.823,75"
"Sul";"PR";"2018";"FUNDEB - ICMS";"R$3.039.870.123,69"
"Sul";"PR";"2018";"FUNDEB - IPI-EXP";"R$53.302.149,09"
"Sul";"PR";"2018";"FUNDEB - IPVA";"R$348.655.657,57"
"Sul";"PR";"2018";"FUNDEB - ITCMD";"R$48.229.920,01"
"Sul";"PR";"2018";"FUNDEB - ITR";"R$13.186.974,36"
"Sul";"PR";"2018";"FUNDEB - LC 87";"R$19.436.592,24"
"Sul";"PR";"2019";"FUNDEB - COUN";"R$0,00"
"Sul";"PR";"2019";"FUNDEB - FPE";"R$273.870.403,17"
"Sul";"PR";"2019";"FUNDEB - FPM";"R$685.355.696,19"
"Sul";"PR";"2019";"FUNDEB - ICMS";"R$3.076.053.132,80"
"Sul";"PR";"2019";"FUNDEB - IPI-EXP";"R$48.851.778,88"
"Sul";"PR";"2019";"FUNDEB - IPVA";"R$368.137.772,51"
"Sul";"PR";"2019";"FUNDEB - ITCMD";"R$53.845.449,81"
"Sul";"PR";"2019";"FUNDEB - ITR";"R$12.504.563,73"
"Sul";"PR";"2019";"FUNDEB - LC 87";"R$0,00"
"Sul";"PR";"2020";"FUNDEB - COUN";"R$0,00"
"Sul";"PR";"2020";"FUNDEB - FPE";"R$256.778.479,57"
"Sul";"PR";"2020";"FUNDEB - FPM";"R$642.593.556,69"
"Sul";"PR";"2020";"FUNDEB - ICMS";"R$3.013.194.185,15"
"Sul";"PR";"2020";"FUNDEB - IPI-EXP";"R$49.658.533,47"
"Sul";"PR";"2020";"FUNDEB - IPVA";"R$380.716.766,58"
"Sul";"PR";"2020";"FUNDEB - ITCMD";"R$65.943.364,98"
"Sul";"PR";"2020";"FUNDEB - ITR";"R$14.518.626,79"
"Sul";"PR";"2020";"FUNDEB - LC 87";"R$0,00"
"Sul";"PR";"2021";"FUNDEB - COUN";"R$0,00"
"Sul";"PR";"2021";"FUNDEB - COUN VAAF";"R$13.055.582,47"
"Sul";"PR";"2021";"FUNDEB - FPE";"R$351.784.554,35"
"Sul";"PR";"2021";"FUNDEB - FPM";"R$884.072.287,87"
"Sul";"PR";"2021";"FUNDEB - ICMS";"R$3.877.584.532,59"
"Sul";"PR";"2021";"FUNDEB - IPI-EXP";"R$57.388.583,46"
"Sul";"PR";"2021";"FUNDEB - IPVA";"R$412.463.167,33"
"Sul";"PR";"2021";"FUNDEB - ITCMD";"R$91.367.641,71"
"Sul";"PR";"2021";"FUNDEB - ITR";"R$21.196.836,57"
"Sul";"PR";"2021";"FUNDEB - LC 87";"R$0,00"
"Sul";"PR";"2022";"FUNDEB - AFE";"R$21.677.997,80"
"Sul";"PR";"2022";"FUNDEB - COUN VAAF";"R$3.246.785,00"
"Sul";"PR";"2022";"FUNDEB - FPE";"R$429.127.498,72"
"Sul";"PR";"2022";"FUNDEB - FPM";"R$1.053.979.360,58"
"Sul";"PR";"2022";"FUNDEB - ICMS";"R$3.990.970.472,66"
"Sul";"PR";"2022";"FUNDEB - IPI-EXP";"R$45.007.833,76"
"Sul";"PR";"2022";"FUNDEB - IPVA";"R$516.771.132,90"
"Sul";"PR";"2022";"FUNDEB - ITCMD";"R$101.461.214,97"
"Sul";"PR";"2022";"FUNDEB - ITR";"R$26.254.145,36"
"Sul";"PR";"2023";"FUNDEB - COUN VAAR";"R$55.247.411,16"
"Sul";"PR";"2023";"FUNDEB - FPE";"R$444.203.369,09"
"Sul";"PR";"2023";"FUNDEB - FPM";"R$1.124.912.671,00"
"Sul";"PR";"2023";"FUNDEB - ICMS";"R$4.523.044.890,49"
"Sul";"PR";"2023";"FUNDEB - IPI-EXP";"R$45.021.224,76"
"Sul";"PR";"2023";"FUNDEB - IPVA";"R$636.711.930,60"
"Sul";"PR";"2023";"FUNDEB - ITCMD";"R$125.161.605,58"
"Sul";"PR";"2023";"FUNDEB - ITR";"R$34.802.866,17"
"Sul";"PR";"2024";"FUNDEB - COUN VAAR";"R$101.175.791,33"
"Sul";"PR";"2024";"FUNDEB - FPE";"R$487.312.608,06"
"Sul";"PR";"2024";"FUNDEB - FPM";"R$1.244.119.179,12"
"Sul";"PR";"2024";"FUNDEB - ICMS";"R$4.833.104.791,43"
"Sul";"PR";"2024";"FUNDEB - IPI-EXP";"R$72.462.661,24"
"Sul";"PR";"2024";"FUNDEB - IPVA";"R$642.307.946,14"
"Sul";"PR";"2024";"FUNDEB - ITCMD";"R$138.902.356,24"
"Sul";"PR";"2024";"FUNDEB - ITR";"R$34.150.066,52"
"Sul";"PR";"2025";"FUNDEB - COUN VAAR";"R$441.145.532,86"
"Sul";"PR";"2025";"FUNDEB - FPE";"R$552.254.169,94"
"Sul";"PR";"2025";"FUNDEB - FPM";"R$1.376.856.619,69"
"Sul";"PR";"2025";"FUNDEB - FUNDEB - FTI";"R$78.354.265,37"
"Sul";"PR";"2025";"FUNDEB - ICMS";"R$5.074.169.923,29"
"Sul";"PR";"2025";"FUNDEB - IPI-EXP";"R$73.291.241,20"
"Sul";"PR";"2025";"FUNDEB - IPVA";"R$695.066.068,87"
"Sul";"PR";"2025";"FUNDEB - ITCMD";"R$153.558.659,80"
"Sul";"PR";"2025";"FUNDEB - ITR";"R$38.598.781,09"
"Sul";"PR";"2026";"FUNDEB - COUN VAAF";"R$0,00"
